epic,apogee,gaia_source,camp,ra,dec,glat,glon,ev,teff,teff_err,logg,logg_err,meh,meh_err,feh,feh_err,alpham,alpham_err,alpha_flags,vmag,vmag_err,jmag,kmag,jk,j_k_err,numax,numax_err,dnu,dnu_err,fdnu,fdnu_err,fdnu_flags,kappa_m,kappa_m_err,mass,mass_err,kappa_r,kappa_r_err,radius,radius_err,para,para_err,ecc,ecc_err,ang_mom,ang_mom_err,tot_energy,tot_energy_err,gaia_binary_flag
212788951,2M13415286-0552122,3632390323403792384,"[6, 17]",205.470285,-5.870076,54.82,325.08,RGB,4703,7.2,3.01,0.019,0.228,0.0054,0.215,0.0067,0.02,0.0043,1,11.29,0.858,9.56,8.9,0.65,0.035,141.18,0.81,12.07,0.116,1.015,0.0012,0,1.52,0.064,1.12,0.071,5.75,0.115,5.19,0.104,1.65,0.022,0.129,0.0005,-1.585,0.005,-1.371,0.0012,0
201409226,2M11092564-0049048,3803880116900449792,1,167.356864,-0.818021,52.81,257.51,RGB,4634,14.4,2.34,0.04,-0.528,0.0125,-0.534,0.0146,0.283,0.012,2,12.24,0.893,10.43,9.74,0.68,0.034,30.58,0.297,4.12,0.122,1.04,0.0017,0,1.14,0.139,0.82,0.155,10.69,0.642,9.58,0.575,0.61,0.018,0.39,0.0009,-1.407,0.0215,-1.335,0.0012,0
248651667,2M10171069+0709485,3873854930972658688,14,154.294572,7.163474,48.36,234.36,RGB,4684,7.6,2.56,0.022,-0.078,0.0061,-0.085,0.0073,0.039,0.0053,1,10.65,0.858,8.75,8.03,0.72,0.038,45.46,0.159,5.09,0.045,1.027,0.0005,0,1.61,0.059,1.17,0.067,10.43,0.188,9.39,0.169,1.38,0.024,0.249,0.0003,-2.13,0.0056,-1.194,0.0026,0
212628306,2M14022908-0956422,3614665336970580992,6,210.621203,-9.945057,49.12,330.26,RC,4849,8.9,2.41,0.024,-0.203,0.0063,-0.21,0.0073,0.053,0.006,1,11.3,0.844,9.66,9.03,0.62,0.035,27.95,0.63,4.74,0.319,0.978,0.0014,1,0.49,0.137,0.38,0.164,7.37,1.005,6.76,0.921,0.71,0.021,0.087,0.0008,-1.776,0.0092,-1.304,0.0019,0
247413221,2M05060231+2130133,3415141394286029824,13,76.509658,21.503698,-11.56,181.25,RGB,4397,6.5,1.73,0.023,-0.231,0.0068,-0.239,0.0082,0.006,0.0056,1,13.99,0.827,10.89,9.83,1.06,0.028,6.21,0.764,1.11,0.005,1.034,0.0094,0,1.83,0.676,1.22,0.45,30.11,3.714,26.27,3.24,0.23,0.022,0.146,0.002,-3.068,0.1074,-1.032,0.0177,0
210991271,2M04002476+2250094,53441384710944256,4,60.103194,22.835953,-22.33,169.95,RGB,4847,9.2,2.72,0.025,-0.352,0.0067,-0.361,0.0076,0.076,0.0067,1,10.57,0.831,8.77,8.09,0.68,0.037,69.67,0.678,7.19,0.05,1.023,0.001,0,1.45,0.058,1.11,0.059,8.0,0.136,7.33,0.125,1.7,0.017,0.016,0.0006,-1.934,0.0009,-1.269,0.0001,0
220499729,2M01121996+0645559,2576745361285153280,8,18.083181,6.765538,-55.73,132.17,RGB,4972,13.8,2.37,0.036,-0.785,0.0094,-0.794,0.0101,0.302,0.0111,2,10.94,0.696,9.26,8.62,0.64,0.03,26.77,0.311,3.25,0.056,1.02,0.0013,0,1.97,0.152,1.58,0.18,15.06,0.548,13.97,0.509,0.7,0.019,0.375,0.0007,-1.264,0.0209,-1.404,0.0021,0
210929976,2M04024691+2151526,53134109869276288,4,60.695479,21.864616,-22.62,171.11,RGB,4986,10.1,3.03,0.025,-0.266,0.0063,-0.263,0.0072,0.048,0.0065,1,10.59,0.827,8.89,8.25,0.64,0.036,158.75,1.15,13.06,0.032,1.011,0.0008,0,1.58,0.038,1.26,0.034,5.53,0.048,5.13,0.045,2.27,0.019,0.26,0.0004,-2.368,0.0026,-1.141,0.0008,0
206057733,2M22173394-1313011,2600597681206509568,3,334.391419,-13.216994,-51.5,46.31,RGB,4834,8.9,2.8,0.024,-0.259,0.0065,-0.259,0.0075,0.073,0.0063,1,10.75,0.709,9.07,8.44,0.63,0.03,74.14,0.801,7.15,0.032,1.022,0.0007,0,1.79,0.066,1.37,0.059,8.62,0.121,7.88,0.111,1.43,0.018,0.14,0.0006,-1.578,0.004,-1.373,0.001,0
220187450,2M00551939-0029142,2536047934816319488,8,13.830793,-0.487301,-63.34,125.1,RGB,4695,7.2,2.86,0.02,0.17,0.0055,0.17,0.0068,0.036,0.0045,1,10.94,0.893,9.13,8.44,0.69,0.038,113.53,0.982,10.07,0.046,1.018,0.0007,0,1.63,0.052,1.19,0.046,6.64,0.084,5.99,0.075,1.81,0.024,0.017,0.0003,-1.909,0.0012,-1.283,0.0003,0
220476544,2M00511458+0613578,2556366463020292608,8,12.810779,6.232726,-56.64,122.84,RGB,4714,11.8,2.96,0.027,0.169,0.0085,0.16,0.0106,0.069,0.0068,2,10.94,0.765,9.18,8.51,0.67,0.033,131.08,1.189,11.56,0.103,1.013,0.0016,0,1.44,0.065,1.06,0.067,5.82,0.116,5.26,0.105,1.92,0.019,0.267,0.0006,-1.46,0.0049,-1.386,0.0008,0
246270702,2M23490993-0339162,2447373593346022912,12,357.29141,-3.654522,-62.21,87.87,RGB,4489,7.4,2.09,0.027,-0.51,0.0075,-0.507,0.0087,0.28,0.007,2,12.25,0.834,10.17,9.39,0.78,0.032,15.84,0.312,2.64,0.063,1.046,0.0007,1,0.93,0.105,0.64,0.104,13.47,0.695,11.87,0.613,0.51,0.019,0.446,0.0009,-1.08,0.0289,-1.415,0.0006,0
248790898,2M10225095+1027530,3876437993024212992,14,155.712294,10.464741,51.3,231.18,RGB,4477,7.9,2.22,0.028,-0.445,0.008,-0.449,0.0094,0.263,0.0072,2,10.65,0.807,8.6,7.83,0.77,0.035,15.7,0.204,2.44,0.081,1.042,0.0028,0,1.25,0.172,0.85,0.181,15.62,1.056,13.75,0.929,1.08,0.025,0.469,0.0006,-1.182,0.0213,-1.397,0.0016,0
210997460,2M04105449+2256035,53631329641760512,4,62.727058,22.93433,-20.52,171.68,RGB,4686,7.5,2.56,0.022,-0.015,0.006,-0.018,0.0072,0.016,0.0051,1,10.53,0.728,8.4,7.6,0.8,0.032,47.02,0.558,4.74,0.062,1.023,0.0009,0,2.35,0.149,1.72,0.155,12.4,0.356,11.17,0.321,1.57,0.019,0.054,0.0004,-2.064,0.001,-1.244,0.0003,0
210752894,2M03564273+1909158,50081418913079424,4,59.178072,19.1544,-25.53,172.14,RC,4810,8.4,2.48,0.022,-0.067,0.006,-0.072,0.0071,-0.006,0.0054,1,10.56,0.941,8.66,7.94,0.72,0.041,36.55,1.206,4.28,0.066,0.997,0.001,0,1.66,0.194,1.27,0.176,11.84,0.535,10.8,0.488,1.29,0.022,0.103,0.0005,-1.886,0.002,-1.286,0.0003,0
211317608,2M08295243+1012214,600055554577395968,5,127.46847,10.20596,26.46,214.8,RGB,4562,6.9,2.6,0.021,-0.01,0.0061,-0.019,0.0074,0.137,0.005,2,9.52,0.746,7.6,6.87,0.73,0.036,55.46,1.01,6.2,0.061,1.03,0.0007,0,1.32,0.089,0.93,0.077,8.56,0.229,7.6,0.204,2.8,0.015,0.213,0.0003,-1.538,0.0023,-1.371,0.0004,0
205053762,2M16013629-1937457,6247192870215144448,2,240.401239,-19.629372,24.37,352.65,RGB,4495,9.3,2.59,0.024,0.343,0.0079,0.328,0.0103,0.032,0.0056,2,11.88,0.756,9.65,8.83,0.83,0.03,61.57,1.101,6.13,0.033,1.027,0.0006,0,1.89,0.109,1.3,0.082,9.72,0.203,8.57,0.179,1.15,0.022,0.226,0.0006,-1.741,0.0037,-1.303,0.001,0
246001907,2M23242270-0926088,2437781346530145792,12,351.094591,-9.435783,-62.89,69.55,RGB,4883,17.2,2.25,0.05,-1.279,0.0137,-1.278,0.0141,0.274,0.018,2,12.34,0.846,10.8,10.23,0.58,0.032,30.38,0.388,4.12,0.002,1.05,0.0047,0,1.12,0.043,0.87,0.034,10.63,0.136,9.77,0.126,0.5,0.019,0.643,0.0015,0.613,0.0755,-1.514,0.0077,0
234922464,2M17182209-2458480,4110955817462680064,11,259.592076,-24.980022,7.25,0.01,RGB,4390,8.5,2.27,0.025,0.139,0.0082,0.129,0.0104,0.049,0.006,1,15.25,1.07,11.44,10.24,1.19,0.033,17.1,0.455,2.4,0.118,1.034,0.0035,0,1.74,0.369,1.15,0.37,17.67,1.802,15.41,1.571,0.36,0.026,0.232,0.0018,-0.989,0.0584,-1.606,0.0264,0
212103695,2M08234010+2205327,676349876159318784,5,125.917109,22.092436,29.64,201.7,RC,4792,8.2,2.53,0.022,-0.057,0.006,-0.06,0.0071,0.001,0.0054,1,9.55,0.621,7.84,7.2,0.65,0.03,38.92,0.787,4.7,0.077,0.998,0.0004,0,1.39,0.124,1.05,0.126,10.46,0.403,9.53,0.367,1.7,0.021,0.082,0.0004,-1.843,0.0008,-1.3,0.0002,0
212527968,2M13491702-1208282,3613186287672907776,"[6, 17]",207.320919,-12.141175,48.3,324.46,RGB,4902,10.1,3.0,0.028,-0.55,0.0072,-0.548,0.008,0.293,0.0078,2,11.32,0.83,9.65,9.01,0.63,0.034,136.99,1.051,12.02,0.25,1.019,0.0016,0,1.41,0.122,1.1,0.147,5.63,0.238,5.18,0.219,1.59,0.02,0.158,0.0013,-1.363,0.0106,-1.368,0.0014,0
211445222,2M08452985+1219364,602060823267605504,16,131.374413,12.326794,30.83,214.44,RC,4825,8.5,2.52,0.023,-0.095,0.006,-0.1,0.0071,0.002,0.0056,1,9.78,0.582,8.02,7.36,0.66,0.028,42.1,0.404,4.85,0.221,0.998,0.0013,0,1.54,0.285,1.18,0.341,10.62,0.972,9.7,0.889,1.6,0.019,0.235,0.0004,-1.97,0.0021,-1.24,0.0003,0
205003087,2M16362386-1952188,4131041936349362688,2,249.099421,-19.871893,18.07,358.26,RC,4686,7.5,2.41,0.021,0.017,0.0059,0.009,0.0071,0.02,0.005,1,11.26,0.788,9.08,8.27,0.81,0.033,32.88,0.754,3.92,0.019,0.998,0.0003,0,1.72,0.123,1.26,0.095,12.7,0.316,11.44,0.285,1.1,0.024,0.201,0.0006,-1.952,0.0014,-1.253,0.0004,0
246033906,2M23192968-0837367,2630278791440214528,12,349.873679,-8.626867,-61.46,69.03,RC,4759,9.2,2.41,0.026,-0.244,0.0071,-0.256,0.0082,0.202,0.0066,2,12.34,0.765,10.6,9.94,0.66,0.029,28.94,1.014,3.74,0.265,0.999,0.0027,0,1.41,0.427,1.06,0.486,12.26,1.788,11.13,1.623,0.53,0.02,0.076,0.0008,-1.887,0.0022,-1.261,0.0015,0
248551607,2M10160624+0435159,3860878971482894336,14,154.026017,4.587768,46.68,237.28,RGB,4859,8.7,2.91,0.022,-0.055,0.0059,-0.055,0.007,0.02,0.0054,1,10.72,0.925,9.09,8.48,0.61,0.04,115.61,0.567,9.89,0.069,1.015,0.0007,0,1.85,0.058,1.43,0.067,7.02,0.104,6.44,0.095,1.65,0.019,0.254,0.0005,-1.719,0.0011,-1.306,0.0007,0
246284449,2M23161177-0322357,2637102841637896192,12,349.049061,-3.376598,-57.11,75.02,RGB,4788,14.4,2.66,0.035,-0.348,0.0106,-0.35,0.0123,0.128,0.0102,1,12.37,0.865,10.69,10.06,0.63,0.033,61.1,0.509,6.74,0.072,1.025,0.0016,0,1.27,0.063,0.96,0.069,8.0,0.183,7.28,0.167,0.72,0.015,0.171,0.0009,-1.543,0.0065,-1.364,0.001,0
